pais,liga,temporada,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Kirian Rodríguez,https://www.transfermarkt.com/kirian-rodriguez/profil/spieler/566574,Attacking Midfield,27,Spain,38,38,6,3243
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,José Campaña,https://www.transfermarkt.com/jose-campana/profil/spieler/120095,Central Midfield,30,Spain,12,8,0,166
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Jonathan Viera,https://www.transfermarkt.com/jonathan-viera/profil/spieler/153238,Attacking Midfield,33,Spain,9,9,2,620
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Fabio González,https://www.transfermarkt.com/fabio-gonzalez/profil/spieler/531062,Central Midfield,26,Spain,17,6,0,121
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Nuke Mfulu,https://www.transfermarkt.com/nuke-mfulu/profil/spieler/203516,Defensive Midfield,29,DR Congo,26,8,0,323
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Iñaki González,https://www.transfermarkt.com/inaki-gonzalez/profil/spieler/1019408,Central Midfield,18,Spain,9,2,0,6
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Aboubacar Bassinga,https://www.transfermarkt.com/aboubacar-bassinga/profil/spieler/1210422,Central Midfield,17,Cote d'Ivoire,2,1,0,45
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Yadam Santana,https://www.transfermarkt.com/yadam-santana/profil/spieler/913955,Attacking Midfield,21,Spain,1,1,0,45
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Alberto Moleiro,https://www.transfermarkt.com/alberto-moleiro/profil/spieler/733576,Left Winger,19,Spain,31,31,4,1908
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Sandro Ramírez,https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369,Centre-Forward,27,Spain,31,27,1,1819
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Munir El Haddadi,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,Right Winger,27,Morocco,40,39,4,2510
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Sory Kaba,https://www.transfermarkt.com/sory-kaba/profil/spieler/355689,Centre-Forward,27,Guinea,39,20,2,975
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Marc Cardona,https://www.transfermarkt.com/marc-cardona/profil/spieler/443222,Centre-Forward,27,Spain,41,28,4,831
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Pejiño,https://www.transfermarkt.com/pejino/profil/spieler/534379,Right Winger,26,Spain,35,20,2,674
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Benito Ramírez,https://www.transfermarkt.com/benito-ramirez/profil/spieler/282672,Left Winger,27,Spain,33,23,1,622
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Cristian Herrera,https://www.transfermarkt.com/cristian-herrera/profil/spieler/237617,Centre-Forward,32,Spain,34,11,1,460
Spain,La Liga,2023,UD Las Palmas,LaLiga2,Spain,Pau Ferrer,https://www.transfermarkt.com/pau-ferrer/profil/spieler/940462,Centre-Forward,19,Spain,3,1,1,21
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Sergio Herrera,https://www.transfermarkt.com/sergio-herrera/profil/spieler/248738,Goalkeeper,30,Spain,43,34,0,3050
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Aitor Fernández,https://www.transfermarkt.com/aitor-fernandez/profil/spieler/118997,Goalkeeper,32,Spain,43,10,0,850
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Pablo Valencia,https://www.transfermarkt.com/pablo-valencia/profil/spieler/634117,Goalkeeper,22,Spain,19,0,0,0
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Dimitrios Stamatakis,https://www.transfermarkt.com/dimitrios-stamatakis/profil/spieler/890817,Goalkeeper,20,Greece,9,0,0,0
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Jesús Areso,https://www.transfermarkt.com/jesus-areso/profil/spieler/488626,Right-Back,23,Spain,43,42,1,2900
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,David García,https://www.transfermarkt.com/david-garcia/profil/spieler/298589,Centre-Back,29,Spain,34,32,0,2816
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Jorge Herrando,https://www.transfermarkt.com/jorge-herrando/profil/spieler/555500,Centre-Back,22,Spain,43,20,0,1764
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Alejandro Catena,https://www.transfermarkt.com/alejandro-catena/profil/spieler/449796,Centre-Back,28,Spain,41,34,1,2862
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Johan Mojica,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,Left-Back,30,Colombia,38,34,1,2299
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Nacho Vidal,https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,Right-Back,28,Spain,24,8,1,156
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Juan Cruz,https://www.transfermarkt.com/juan-cruz/profil/spieler/169497,Left-Back,30,Spain,40,30,0,2040
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Rubén Peña,https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,Right-Back,31,Spain,36,34,0,2411
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Unai García,https://www.transfermarkt.com/unai-garcia/profil/spieler/197122,Centre-Back,31,Spain,30,9,1,559
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Jorge Moreno,https://www.transfermarkt.com/jorge-moreno/profil/spieler/717957,Centre-Back,21,Spain,2,1,0,13
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Iñigo Arguibide,https://www.transfermarkt.com/inigo-arguibide/profil/spieler/1065442,Right-Back,18,Spain,4,1,0,16
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Aimar Oroz,https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131,Attacking Midfield,21,Spain,38,38,2,2656
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Jon Moncayola,https://www.transfermarkt.com/jon-moncayola/profil/spieler/552425,Central Midfield,25,Spain,40,38,1,2108
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Lucas Torró,https://www.transfermarkt.com/lucas-torro/profil/spieler/213670,Defensive Midfield,28,Spain,42,32,1,2141
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Iker Muñoz,https://www.transfermarkt.com/iker-munoz/profil/spieler/710677,Defensive Midfield,20,Spain,43,29,4,1926
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Pablo Ibáñez,https://www.transfermarkt.com/pablo-ibanez/profil/spieler/785353,Central Midfield,24,Spain,42,36,1,1259
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Javi Martínez,https://www.transfermarkt.com/javi-martinez/profil/spieler/471474,Attacking Midfield,23,Spain,2,0,0,0
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Asier Osambela,https://www.transfermarkt.com/asier-osambela/profil/spieler/1038512,Attacking Midfield,18,Spain,3,1,0,8
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Darko Brasanac,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,Central Midfield,31,Serbia,15,3,0,123
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Xabi Huarte,https://www.transfermarkt.com/xabi-huarte/profil/spieler/634125,Attacking Midfield,22,Spain,2,1,0,8
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Ante Budimir,https://www.transfermarkt.com/ante-budimir/profil/spieler/46413,Centre-Forward,31,Croatia,39,38,18,2762
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Raúl García,https://www.transfermarkt.com/raul-garcia/profil/spieler/631002,Centre-Forward,22,Spain,42,39,6,1475
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Chimy Ávila,https://www.transfermarkt.com/chimy-avila/profil/spieler/167721,Centre-Forward,29,Argentina,19,19,2,1025
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Rubén García,https://www.transfermarkt.com/ruben-garcia/profil/spieler/213260,Right Winger,29,Spain,41,35,3,1758
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,Left Winger,29,Spain,38,31,3,2252
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Kike Barja,https://www.transfermarkt.com/kike-barja/profil/spieler/298575,Right Winger,26,Spain,26,21,0,398
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,José Manuel Arnáiz,https://www.transfermarkt.com/jose-manuel-arnaiz/profil/spieler/364603,Left Winger,28,Spain,39,30,3,1138
Spain,La Liga,2023,CA Osasuna,LaLiga,Spain,Max Svensson,https://www.transfermarkt.com/max-svensson/profil/spieler/705808,Centre-Forward,21,Spain,5,1,0,2
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Luís Maximiano,https://www.transfermarkt.com/luis-maximiano/profil/spieler/367464,Goalkeeper,24,Portugal,39,34,0,3060
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Fernando Martínez,https://www.transfermarkt.com/fernando-martinez/profil/spieler/81997,Goalkeeper,33,Spain,40,4,0,360
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Diego Mariño,https://www.transfermarkt.com/diego-marino/profil/spieler/59349,Goalkeeper,33,Spain,39,2,0,180
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Bruno Iribarne,https://www.transfermarkt.com/bruno-iribarne/profil/spieler/747197,Goalkeeper,18,Spain,1,0,0,0
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Sergio Akieme,https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,Left-Back,25,Spain,21,19,2,1676
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Srdjan Babic,https://www.transfermarkt.com/srdjan-babic/profil/spieler/222805,Centre-Back,27,Serbia,1,1,0,90
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,César Montes,https://www.transfermarkt.com/cesar-montes/profil/spieler/387687,Centre-Back,26,Mexico,29,22,0,1798
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Marc Pubill,https://www.transfermarkt.com/marc-pubill/profil/spieler/844637,Right-Back,20,Spain,24,23,1,1890
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Edgar González,https://www.transfermarkt.com/edgar-gonzalez/profil/spieler/401624,Centre-Back,26,Spain,34,32,2,2618
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Chumi,https://www.transfermarkt.com/chumi/profil/spieler/333361,Centre-Back,24,Spain,39,33,0,2546
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Álex Pozo,https://www.transfermarkt.com/alex-pozo/profil/spieler/341272,Right-Back,24,Spain,38,23,0,1073
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Álex Centelles,https://www.transfermarkt.com/alex-centelles/profil/spieler/423443,Left-Back,23,Spain,37,15,0,1069
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Bruno Langa,https://www.transfermarkt.com/bruno-langa/profil/spieler/631472,Left-Back,25,Mozambique,15,11,1,819
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Kaiky,https://www.transfermarkt.com/kaiky/profil/spieler/743589,Centre-Back,19,Brazil,24,10,1,665
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Houboulang Mendes,https://www.transfermarkt.com/houboulang-mendes/profil/spieler/442552,Right-Back,25,Guinea-Bissau,15,9,0,531
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Aleksandar Radovanovic,https://www.transfermarkt.com/aleksandar-radovanovic/profil/spieler/339501,Centre-Back,29,Serbia,12,9,0,571
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Miguel Peña,https://www.transfermarkt.com/miguel-pena/profil/spieler/718178,Right-Back,22,Spain,1,0,0,0
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Paco Sanz,https://www.transfermarkt.com/paco-sanz/profil/spieler/1064116,Centre-Back,18,Spain,8,1,0,23
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Carlos Ballestero,https://www.transfermarkt.com/carlos-ballestero/profil/spieler/945760,Right-Back,19,Spain,1,0,0,0
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Sergio Arribas,https://www.transfermarkt.com/sergio-arribas/profil/spieler/537762,Attacking Midfield,21,Spain,40,36,9,2192
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Dion Lopy,https://www.transfermarkt.com/dion-lopy/profil/spieler/649033,Defensive Midfield,21,Senegal,37,32,0,2098
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Lucas Robertone,https://www.transfermarkt.com/lucas-robertone/profil/spieler/457221,Central Midfield,26,Argentina,34,34,0,2426
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Arnau Puigmal,https://www.transfermarkt.com/arnau-puigmal/profil/spieler/536030,Central Midfield,22,Spain,21,13,0,396
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Iddrisu Baba,https://www.transfermarkt.com/iddrisu-baba/profil/spieler/442805,Central Midfield,27,Ghana,33,26,0,1514
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Gonzalo Melero,https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,Central Midfield,29,Spain,32,29,1,1178
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Gui Guedes,https://www.transfermarkt.com/gui-guedes/profil/spieler/696506,Central Midfield,21,Portugal,3,0,0,0
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Jonathan Viera,https://www.transfermarkt.com/jonathan-viera/profil/spieler/153238,Attacking Midfield,33,Spain,14,12,0,922
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Marcos Peña,https://www.transfermarkt.com/marcos-pena/profil/spieler/1064121,Central Midfield,18,Spain,14,7,0,439
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Martin Svidersky,https://www.transfermarkt.com/martin-svidersky/profil/spieler/630523,Central Midfield,20,Slovakia,4,0,0,0
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Luis Suárez,https://www.transfermarkt.com/luis-suarez/profil/spieler/424784,Centre-Forward,25,Colombia,15,15,6,920
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Largie Ramazani,https://www.transfermarkt.com/largie-ramazani/profil/spieler/518644,Left Winger,22,Belgium,33,31,4,1667
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Luka Romero,https://www.transfermarkt.com/luka-romero/profil/spieler/769063,Right Winger,18,Argentina,17,13,3,434
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Lázaro,https://www.transfermarkt.com/lazaro/profil/spieler/574772,Left Winger,21,Brazil,25,16,0,375
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Ibrahima Koné,https://www.transfermarkt.com/ibrahima-kone/profil/spieler/490223,Centre-Forward,24,Mali,15,9,0,273
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Adrián Embarba,https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,Right Winger,31,Spain,39,36,3,2485
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Léo Baptistão,https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899,Centre-Forward,30,Brazil,35,34,6,1910
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Choco Lozano,https://www.transfermarkt.com/choco-lozano/profil/spieler/131275,Centre-Forward,30,Honduras,15,13,3,779
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Marko Milovanovic,https://www.transfermarkt.com/marko-milovanovic/profil/spieler/845568,Centre-Forward,19,Serbia,26,12,2,368
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Arvin Appiah,https://www.transfermarkt.com/arvin-appiah/profil/spieler/433257,Right Winger,22,England,1,0,0,0
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Rachad Fettal,https://www.transfermarkt.com/rachad-fettal/profil/spieler/891310,Centre-Forward,18,Morocco,8,2,0,61
Spain,La Liga,2023,UD Almería,LaLiga2,Spain,Marciano Sanca,https://www.transfermarkt.com/marciano-sanca/profil/spieler/1013774,Centre-Forward,19,Guinea-Bissau,14,8,0,93
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Predrag Rajković,https://www.transfermarkt.com/predrag-rajkovic/profil/spieler/190263,Goalkeeper,27,Serbia,43,36,0,3240
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Dominik Greif,https://www.transfermarkt.com/dominik-greif/profil/spieler/316884,Goalkeeper,26,Slovakia,45,8,0,810
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Iván Cuéllar,https://www.transfermarkt.com/ivan-cuellar/profil/spieler/27493,Goalkeeper,39,Spain,38,2,0,180
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Pere García,https://www.transfermarkt.com/pere-garcia/profil/spieler/632913,Goalkeeper,21,Spain,3,0,0,0
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Alex Quevedo,https://www.transfermarkt.com/alex-quevedo/profil/spieler/892421,Goalkeeper,19,Spain,1,0,0,0
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Martin Valjent,https://www.transfermarkt.com/martin-valjent/profil/spieler/277384,Centre-Back,27,Slovakia,34,32,0,2744
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Pablo Maffeo,https://www.transfermarkt.com/pablo-maffeo/profil/spieler/251876,Right-Back,25,Argentina,30,24,1,1531
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,José Copete,https://www.transfermarkt.com/jose-copete/profil/spieler/520840,Centre-Back,23,Spain,43,27,1,2047
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Siebe Van der Heyden,https://www.transfermarkt.com/siebe-van-der-heyden/profil/spieler/400131,Centre-Back,25,Belgium,39,11,0,617
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Giovanni González,https://www.transfermarkt.com/giovanni-gonzalez/profil/spieler/339699,Right-Back,28,Uruguay,45,42,3,3172
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Toni Lato,https://www.transfermarkt.com/toni-lato/profil/spieler/320271,Left-Back,25,Spain,43,34,0,1868
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Antonio Raíllo,https://www.transfermarkt.com/antonio-raillo/profil/spieler/278296,Centre-Back,31,Spain,34,31,3,2596
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Nacho Vidal,https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,Right-Back,28,Spain,19,8,0,416
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Matija Nastasić,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,Centre-Back,30,Serbia,40,32,2,2678
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,David López,https://www.transfermarkt.com/david-lopez/profil/spieler/947431,Centre-Back,20,Spain,17,4,0,193
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Jaume Costa,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318,Left-Back,35,Spain,42,34,0,1970
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Marcos Fernández,https://www.transfermarkt.com/marcos-fernandez/profil/spieler/947432,Left-Back,19,Spain,6,1,0,4
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Carles Sogorb,https://www.transfermarkt.com/carles-sogorb/profil/spieler/1004518,Right-Back,17,Spain,1,0,0,0
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Yuzún Ley,https://www.transfermarkt.com/yuzun-ley/profil/spieler/1179588,Right-Back,19,Spain,9,0,0,0
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Samú Costa,https://www.transfermarkt.com/samu-costa/profil/spieler/657430,Defensive Midfield,22,Portugal,45,39,1,2649
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Sergi Darder,https://www.transfermarkt.com/sergi-darder/profil/spieler/142021,Central Midfield,29,Spain,42,41,2,2521
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Manu Morlanes,https://www.transfermarkt.com/manu-morlanes/profil/spieler/335225,Central Midfield,24,Spain,44,41,0,1919
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Antonio Sánchez,https://www.transfermarkt.com/antonio-sanchez/profil/spieler/513031,Central Midfield,26,Spain,46,37,3,1883
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Omar Mascarell,https://www.transfermarkt.com/omar-mascarell/profil/spieler/142031,Defensive Midfield,30,Equatorial Guinea,42,34,0,1853
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Dani Rodríguez,https://www.transfermarkt.com/dani-rodriguez/profil/spieler/139435,Attacking Midfield,35,Spain,44,43,4,3097
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Daniel Luna,https://www.transfermarkt.com/daniel-luna/profil/spieler/857830,Attacking Midfield,20,Colombia,16,2,0,113
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Rubén Quintanilla,https://www.transfermarkt.com/ruben-quintanilla/profil/spieler/1056655,Central Midfield,21,Spain,11,1,0,78
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Vedat Muriqi,https://www.transfermarkt.com/vedat-muriqi/profil/spieler/256267,Centre-Forward,29,Kosovo,34,33,7,2549
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Cyle Larin,https://www.transfermarkt.com/cyle-larin/profil/spieler/343463,Centre-Forward,28,Canada,45,42,7,2260
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Nemanja Radonjić,https://www.transfermarkt.com/nemanja-radonjic/profil/spieler/245078,Left Winger,27,Serbia,18,14,0,424
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Abdón Prats,https://www.transfermarkt.com/abdon-prats/profil/spieler/177452,Centre-Forward,30,Spain,46,41,12,1836
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Amath Ndiaye,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,Right Winger,26,Senegal,27,19,0,620
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Javi Llabrés,https://www.transfermarkt.com/javi-llabres/profil/spieler/706138,Left Winger,20,Spain,45,20,3,525
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Miguelito,https://www.transfermarkt.com/miguelito/profil/spieler/632498,Right Winger,22,Spain,2,0,0,0
Spain,La Liga,2023,RCD Mallorca,LaLiga,Spain,Pau Mascaró,https://www.transfermarkt.com/pau-mascaro/profil/spieler/947460,Centre-Forward,18,Spain,5,2,0,34
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Stole Dimitrievski,https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467,Goalkeeper,29,North Macedonia,42,37,0,3330
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Dani Cárdenas,https://www.transfermarkt.com/dani-cardenas/profil/spieler/397676,Goalkeeper,26,Spain,41,5,0,480
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Miguel Ángel Morro,https://www.transfermarkt.com/miguel-angel-morro/profil/spieler/607780,Goalkeeper,22,Spain,1,0,0,0
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Andrei Rațiu,https://www.transfermarkt.com/andrei-ratiu/profil/spieler/527966,Right-Back,25,Romania,38,16,1,1018
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Pep Chavarría,https://www.transfermarkt.com/pep-chavarria/profil/spieler/596122,Left-Back,25,Spain,40,25,1,1531
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Abdul Mumin,https://www.transfermarkt.com/abdul-mumin/profil/spieler/451801,Centre-Back,25,Ghana,39,22,1,1905
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Florian Lejeune,https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,Centre-Back,32,France,39,38,3,3343
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Iván Balliu,https://www.transfermarkt.com/ivan-balliu/profil/spieler/85295,Right-Back,31,Albania,40,33,0,2876
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Alfonso Espino,https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,Left-Back,31,Uruguay,41,33,0,2648
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Jorge Moreno,https://www.transfermarkt.com/jorge-moreno/profil/spieler/717957,Centre-Back,21,Spain,1,0,0,0
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Martín Pascual,https://www.transfermarkt.com/martin-pascual/profil/spieler/638588,Centre-Back,23,Spain,29,4,0,375
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Aridane Hernández,https://www.transfermarkt.com/aridane-hernandez/profil/spieler/82503,Centre-Back,34,Spain,35,21,0,1871
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Miguel Crespo,https://www.transfermarkt.com/miguel-crespo/profil/spieler/498529,Central Midfield,26,Portugal,17,15,0,523
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Kike Pérez,https://www.transfermarkt.com/kike-perez/profil/spieler/527698,Central Midfield,26,Spain,34,25,1,937
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Unai López,https://www.transfermarkt.com/unai-lopez/profil/spieler/192009,Central Midfield,27,Spain,41,38,1,2301
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Óscar Valentín,https://www.transfermarkt.com/oscar-valentin/profil/spieler/517753,Central Midfield,28,Spain,40,37,2,2923
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Pathé Ciss,https://www.transfermarkt.com/pathe-ciss/profil/spieler/525578,Central Midfield,29,Senegal,35,32,1,1676
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Randy Nteka,https://www.transfermarkt.com/randy-nteka/profil/spieler/560483,Attacking Midfield,25,Angola,32,20,2,831
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,José Pozo,https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,Attacking Midfield,27,Spain,35,6,0,131
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Oscar Trejo,https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,Attacking Midfield,35,Argentina,35,32,0,1440
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Diego Méndez,https://www.transfermarkt.com/diego-mendez/profil/spieler/932349,Central Midfield,19,Spain,16,3,0,156
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Jorge de Frutos,https://www.transfermarkt.com/jorge-de-frutos/profil/spieler/455181,Right Winger,26,Spain,41,39,2,1851
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Isi Palazón,https://www.transfermarkt.com/isi-palazon/profil/spieler/362086,Second Striker,28,Spain,41,39,5,2944
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Sergio Camello,https://www.transfermarkt.com/sergio-camello/profil/spieler/505674,Centre-Forward,22,Spain,40,32,4,1746
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Álvaro García,https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,Left Winger,30,Spain,34,33,6,2522
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Raúl de Tomás,https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,Centre-Forward,28,Spain,39,28,2,1541
