player_url,minutes_played_20_21,minutes_played_21_22,minutes_played_22_23,minutes_played_23_24,player_age_23_24,num_lesiones_20_21,num_lesiones_21_22,num_lesiones_22_23,num_lesiones_23_24,dias_lesionado_20_21,dias_lesionado_21_22,dias_lesionado_22_23,dias_lesionado_23_24,lesiones_antes_20_21,dias_antes_20_21,tendencia_lesiones,prom_lesiones_ult_3,propension_lesion20_21,propension_lesion21_22,propension_lesion22_23,propension_lesion23_24,carga_total_minutos,total_lesiones_previas,player_age_23_24_cuadrado,pos_Central,pos_Delantero,pos_Lateral,pos_Mediocampo,pos_Volante ofensivo,lesionado_24_25
https://www.transfermarkt.com/abdul-mumin/profil/spieler/451801,0.0,0.0,1007.0,1905.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,35,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,0.0,625.0,1,0,0,0,0,1
https://www.transfermarkt.com/abdul-rahman-baba/profil/spieler/224884,0.0,0.0,0.0,0.0,28.0,0.0,1.0,2.0,3.0,0,41,108,41,6.0,802,1.0,1.0,0.0,41.0,108.0,41.0,0.0,6.0,784.0,0,0,1,0,0,1
https://www.transfermarkt.com/abel-bretones/profil/spieler/658115,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0,0,1,0,0,0
https://www.transfermarkt.com/abel-ruiz/profil/spieler/340376,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0,1,0,0,0,1
https://www.transfermarkt.com/ablie-jallow/profil/spieler/366045,0.0,0.0,0.0,967.0,24.0,0.0,1.0,0.0,2.0,0,64,0,97,0.0,0,2.0,0.3333333333333333,0.0,64.0,0.0,0.10020661157024793,967.0,3.0,576.0,0,0,0,0,1,0
https://www.transfermarkt.com/abner/profil/spieler/646402,0.0,0.0,742.0,1886.0,23.0,0.0,0.0,0.0,1.0,0,0,0,22,0.0,0,1.0,0.0,0.0,0.0,0.0,0.011658717541070483,2628.0,1.0,529.0,0,0,1,0,0,0
https://www.transfermarkt.com/aboubacar-ali/profil/spieler/1010855,0.0,0.0,0.0,126.0,17.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,289.0,0,0,0,0,1,0
https://www.transfermarkt.com/aboubacar-bassinga/profil/spieler/1210422,0.0,0.0,0.0,45.0,17.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,289.0,0,0,0,1,0,0
https://www.transfermarkt.com/aboubacar-lo/profil/spieler/739076,0.0,0.0,0.0,195.0,23.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,529.0,1,0,0,0,0,1
https://www.transfermarkt.com/aboubakar-kamara/profil/spieler/290951,1146.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0,0,46,0,5.0,129,-2.0,0.6666666666666666,0.0,0.0,46.0,0.0,1146.0,2.0,784.0,0,1,0,0,0,1
